,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Temp9am,RainToday,RainTomorrow
2114,10.1,28.4,0.0,10.6,11.2,NNE,30.0,SW,NE,7.0,13.0,31.0,29.0,1017.8,0.0,22.2,No,No
2115,10.3,24.7,0.0,5.8,12.3,ENE,50.0,ENE,SE,24.0,17.0,48.0,23.0,1024.9,0.0,16.9,No,No
2116,7.2,16.6,0.0,4.8,0.0,SW,41.0,SW,SW,24.0,17.0,61.0,82.0,1020.2,8.0,15.1,No,Yes
2117,16.0,21.0,0.0,5.4,11.0,WNW,37.0,NW,WNW,17.0,20.0,77.0,61.0,1018.6,5.0,18.9,No,No
2118,10.8,17.2,9.2,1.6,4.1,SSW,46.0,WSW,SSW,22.0,24.0,63.0,65.0,1016.8,6.0,12.7,Yes,No
2119,3.6,18.5,0.0,3.2,7.3,W,26.0,NE,W,7.0,15.0,78.0,34.0,1017.4,1.0,11.6,No,No
2120,13.6,19.2,0.0,2.0,0.6,NW,26.0,W,WNW,9.0,7.0,79.0,65.0,1020.6,8.0,17.3,No,No
2121,4.7,18.2,0.0,2.0,8.3,SE,26.0,S,SE,11.0,15.0,99.0,51.0,1033.5,0.0,6.5,No,No
2122,15.5,28.7,0.0,8.0,7.7,N,52.0,N,N,30.0,31.0,44.0,23.0,1021.7,7.0,21.0,No,No
2123,8.4,16.6,3.6,10.4,7.1,WSW,65.0,W,W,28.0,31.0,78.0,44.0,1007.4,7.0,10.4,Yes,No
2124,15.2,31.0,0.0,10.4,11.2,SSW,35.0,NE,SSW,7.0,20.0,51.0,31.0,1018.5,5.0,23.6,No,No
2125,14.0,21.7,0.0,12.2,11.4,W,41.0,W,E,17.0,22.0,30.0,32.0,1019.9,0.0,17.3,No,No
2126,15.8,20.4,5.4,3.6,5.0,W,76.0,WNW,WNW,31.0,35.0,57.0,61.0,1004.0,3.0,19.7,Yes,Yes
2127,11.2,25.2,21.2,3.6,10.7,NNW,31.0,SE,SE,9.0,15.0,64.0,76.0,1016.0,1.0,20.0,Yes,No
2128,5.3,13.5,0.6,3.4,6.7,WSW,52.0,W,WSW,31.0,30.0,64.0,61.0,1016.0,4.0,8.0,No,No
2129,4.8,16.2,0.0,2.4,3.5,ENE,44.0,E,NE,6.0,9.0,71.0,49.0,1025.3,7.0,9.7,No,No
2130,4.9,21.0,0.0,3.8,9.6,ENE,28.0,NE,W,13.0,17.0,70.0,51.0,1022.1,2.0,14.7,No,No
2131,4.3,16.6,0.0,1.4,9.3,SSE,33.0,SSW,SSE,15.0,19.0,90.0,51.0,1026.1,0.0,6.8,No,No
2132,15.0,30.6,0.0,7.0,10.9,E,41.0,E,SE,19.0,17.0,34.0,18.0,1016.3,2.0,22.6,No,No
2133,24.7,28.8,0.6,4.2,0.9,S,35.0,S,SSE,11.0,9.0,90.0,84.0,1010.5,7.0,25.1,No,Yes
2134,18.5,28.4,0.0,2.0,12.0,NE,31.0,ESE,NE,9.0,20.0,70.0,72.0,1015.4,1.0,25.9,No,No
2135,8.9,17.8,0.0,6.2,10.6,SW,70.0,NNW,SSW,9.0,35.0,45.0,44.0,1010.5,5.0,12.7,No,No
2136,19.0,26.0,0.2,7.2,12.7,SSW,54.0,SSW,SW,31.0,37.0,34.0,33.0,1016.2,7.0,22.2,No,No
2137,8.5,20.4,0.0,1.8,6.3,ENE,28.0,ENE,NE,15.0,11.0,77.0,40.0,1023.6,7.0,13.1,No,No
2138,11.7,24.0,0.0,3.6,8.6,NW,52.0,N,NW,17.0,24.0,59.0,38.0,1016.3,4.0,16.2,No,No
2139,12.8,20.4,0.0,4.4,10.1,W,28.0,NE,W,13.0,15.0,52.0,51.0,1018.9,5.0,19.4,No,No
2140,12.2,25.3,3.2,1.8,11.1,W,22.0,SW,ENE,4.0,13.0,40.0,34.0,1017.8,0.0,20.5,Yes,No
2141,7.5,28.9,0.0,10.6,12.7,ESE,43.0,E,SSE,20.0,20.0,22.0,10.0,1018.0,1.0,20.6,No,No
2142,18.7,24.9,0.0,5.8,12.1,SE,35.0,SE,SE,17.0,22.0,72.0,67.0,1019.6,2.0,22.7,No,Yes
2143,8.2,20.7,0.0,3.8,10.1,SW,35.0,SW,E,17.0,13.0,42.0,38.0,1023.3,1.0,18.2,No,No
2144,14.2,22.3,0.0,2.8,6.0,E,15.0,SSE,ENE,4.0,7.0,72.0,67.0,1027.5,7.0,16.6,No,No
2145,19.4,34.7,0.0,6.6,10.1,E,52.0,SSE,ESE,17.0,19.0,67.0,25.0,1015.8,2.0,24.7,No,No
2146,7.0,12.5,0.0,1.0,0.0,ESE,26.0,SE,E,11.0,17.0,95.0,71.0,1025.9,8.0,8.9,No,No
2147,2.1,12.2,0.0,1.0,2.3,N,50.0,NNE,N,28.0,28.0,71.0,69.0,1016.6,8.0,5.8,No,Yes
2148,25.3,33.5,0.0,5.6,0.9,N,31.0,NE,NNW,13.0,22.0,66.0,55.0,1013.4,3.0,29.5,No,No
2149,18.7,28.7,0.0,8.6,11.1,WSW,43.0,S,WSW,15.0,24.0,67.0,48.0,1013.6,7.0,21.5,No,No
2150,24.9,43.5,0.0,14.8,11.8,SSE,61.0,NE,NNW,13.0,15.0,25.0,14.0,1012.2,1.0,32.8,No,Yes
2151,16.0,32.1,0.0,7.2,1.6,NNW,69.0,N,N,20.0,22.0,20.0,20.0,1007.6,7.0,24.9,No,No
2152,16.1,23.7,0.0,6.6,10.0,S,37.0,SSW,SSE,20.0,24.0,56.0,53.0,1021.4,3.0,21.3,No,No
2153,6.5,11.0,4.8,2.2,1.0,NNW,46.0,N,N,15.0,17.0,68.0,60.0,1013.0,8.0,8.0,Yes,No
2154,5.9,12.6,0.0,1.4,0.1,N,33.0,N,N,7.0,13.0,82.0,68.0,1021.9,7.0,9.3,No,No
2155,13.1,37.6,0.0,6.4,11.6,SE,26.0,NE,ESE,6.0,9.0,84.0,25.0,1018.4,1.0,17.2,No,No
2156,21.6,28.9,0.6,6.2,6.7,SSE,35.0,SSE,ESE,17.0,20.0,65.0,50.0,1016.1,6.0,24.3,No,No
2157,8.7,23.7,0.0,7.4,12.8,ESE,50.0,E,SW,17.0,17.0,52.0,14.0,1018.9,4.0,14.2,No,No
2158,6.3,13.9,0.0,3.0,5.8,W,46.0,WNW,W,19.0,28.0,83.0,63.0,1017.6,7.0,13.1,No,No
2159,8.2,30.2,0.0,5.6,11.7,N,30.0,NNE,NW,19.0,13.0,39.0,14.0,1024.1,0.0,22.0,No,No
2160,20.9,28.0,16.0,3.4,6.2,NNE,41.0,NNW,ENE,9.0,24.0,84.0,69.0,1012.1,7.0,23.3,Yes,No
2161,11.3,13.7,0.8,0.2,0.0,NNW,22.0,N,NNW,7.0,9.0,99.0,93.0,1020.0,8.0,11.7,No,No
2162,16.1,29.4,0.0,9.8,12.5,WSW,41.0,SW,WSW,17.0,30.0,57.0,47.0,1009.2,0.0,23.0,No,No
2163,8.6,22.5,0.0,7.4,10.3,S,33.0,E,S,9.0,13.0,63.0,44.0,1016.5,8.0,14.7,No,No
2164,26.4,35.4,0.0,5.8,7.6,NNW,67.0,SE,WNW,11.0,24.0,67.0,54.0,1010.6,5.0,30.4,No,Yes
2165,25.6,37.1,3.4,7.4,9.3,SSE,52.0,E,S,9.0,9.0,63.0,50.0,1002.2,3.0,33.0,Yes,Yes
2166,7.2,19.2,0.4,4.4,11.5,E,52.0,NW,E,6.0,33.0,71.0,53.0,1025.2,2.0,12.3,No,No
2167,13.5,21.6,0.0,6.0,2.8,ENE,39.0,NNE,N,7.0,19.0,62.0,41.0,1024.8,7.0,15.6,No,Yes
2168,12.0,25.7,0.0,7.8,10.6,ENE,31.0,SSE,ENE,7.0,26.0,58.0,52.0,1016.9,2.0,22.0,No,No
2169,4.1,12.4,0.0,2.0,3.3,N,70.0,N,N,31.0,31.0,75.0,60.0,1028.4,7.0,7.8,No,No
2170,8.2,33.2,0.0,8.0,11.1,E,35.0,ENE,ESE,15.0,15.0,15.0,8.0,1015.9,0.0,20.6,No,No
2171,8.4,15.5,0.0,1.8,8.1,WSW,100.0,NW,WSW,19.0,46.0,55.0,41.0,1005.4,5.0,13.0,No,Yes
2172,6.0,16.0,0.0,2.2,6.8,SSE,28.0,SW,SSW,7.0,15.0,89.0,40.0,1030.2,5.0,8.5,No,No
2173,3.2,16.6,1.2,3.2,11.4,NW,48.0,WNW,NW,9.0,33.0,49.0,40.0,1018.1,0.0,10.6,Yes,No
2174,20.0,29.0,0.2,7.4,9.8,WSW,22.0,WSW,S,9.0,4.0,54.0,40.0,1014.7,2.0,23.7,No,No
2175,5.5,22.2,0.0,6.4,12.8,SE,41.0,SW,SE,9.0,24.0,75.0,54.0,1025.6,1.0,14.4,No,No
2176,15.0,17.2,0.2,3.2,6.5,SW,52.0,SW,SSW,31.0,30.0,70.0,46.0,1021.5,6.0,15.1,No,Yes
2177,19.4,23.9,0.4,6.2,1.8,E,41.0,ESE,E,22.0,30.0,61.0,69.0,1023.9,5.0,22.8,No,No
2178,7.8,26.6,0.0,4.6,13.2,SSW,39.0,ESE,S,22.0,24.0,56.0,39.0,1018.1,5.0,17.2,No,No
2179,14.6,28.8,0.0,12.0,12.1,SE,43.0,SE,SE,30.0,24.0,51.0,16.0,1017.5,3.0,18.0,No,No
2180,7.1,14.3,3.0,1.0,2.7,SSW,46.0,SW,S,20.0,28.0,86.0,57.0,1020.5,7.0,10.0,Yes,No
2181,20.3,31.2,0.0,4.0,11.0,ENE,31.0,WNW,E,11.0,24.0,75.0,57.0,1011.9,0.0,23.7,No,No
2182,18.0,26.9,21.4,7.0,8.9,SSE,41.0,W,SSE,9.0,20.0,95.0,54.0,1019.5,8.0,18.5,Yes,No
2183,14.4,16.7,8.0,2.0,0.4,SSE,28.0,S,SSE,13.0,15.0,95.0,95.0,1020.9,8.0,15.4,Yes,Yes
2184,9.7,13.6,6.4,1.6,6.7,WSW,61.0,W,WSW,31.0,26.0,82.0,79.0,1019.1,8.0,11.4,Yes,Yes
2185,17.6,37.2,0.0,12.0,8.4,NNW,37.0,SSW,SW,7.0,13.0,77.0,59.0,1013.1,1.0,22.9,No,No
2186,15.5,22.5,17.0,6.8,6.7,SW,39.0,WSW,SSW,20.0,22.0,67.0,58.0,1017.8,3.0,16.9,Yes,No
2187,18.5,32.2,0.0,12.0,13.6,SE,44.0,SSE,SW,24.0,20.0,61.0,22.0,1014.5,4.0,20.7,No,No
2188,9.8,16.4,2.6,4.4,0.6,NNE,33.0,NE,NE,17.0,19.0,92.0,84.0,1010.6,8.0,11.7,Yes,Yes
2189,2.8,14.4,0.0,0.6,9.4,SE,26.0,NW,SSE,6.0,17.0,77.0,50.0,1024.3,6.0,7.7,No,No
2190,11.0,25.8,0.0,6.8,10.2,WSW,50.0,SW,SW,13.0,30.0,39.0,14.0,1011.7,3.0,18.0,No,No
2191,11.8,18.0,9.6,4.6,3.0,SW,43.0,ENE,SW,6.0,28.0,89.0,57.0,1012.2,6.0,14.5,Yes,Yes
2192,9.1,22.3,8.0,5.4,11.1,E,22.0,NE,SW,11.0,7.0,74.0,52.0,1020.7,1.0,16.3,Yes,No
2193,24.5,32.8,0.2,2.8,7.3,ENE,31.0,NNE,NNE,11.0,13.0,81.0,56.0,1010.4,7.0,27.8,No,No
2194,8.5,25.4,0.0,9.6,11.4,SSE,44.0,SSE,ESE,26.0,15.0,27.0,20.0,1022.6,1.0,17.9,No,No
2195,10.6,25.3,0.0,4.6,10.9,E,43.0,ENE,S,28.0,13.0,51.0,30.0,1028.5,0.0,18.0,No,No
2196,10.0,13.1,10.4,1.6,0.6,WNW,28.0,NNW,NW,7.0,17.0,97.0,86.0,1013.5,7.0,11.5,Yes,Yes
2197,10.8,19.8,0.8,1.6,8.5,NW,35.0,NNW,WNW,9.0,11.0,80.0,71.0,1017.6,3.0,16.0,No,Yes
2198,3.4,17.1,0.0,2.2,9.1,SW,30.0,WSW,SW,15.0,15.0,60.0,24.0,1017.0,1.0,7.5,No,No
2199,8.1,24.8,0.0,3.2,7.2,N,39.0,E,N,13.0,20.0,60.0,31.0,1025.3,4.0,15.9,No,Yes
2200,11.8,14.6,0.0,3.4,0.0,ESE,46.0,ESE,NE,17.0,15.0,66.0,84.0,1018.1,8.0,12.6,No,Yes
2201,16.9,21.9,0.0,4.6,1.7,SSW,48.0,S,SSE,17.0,19.0,81.0,76.0,1026.2,7.0,17.1,No,No
2202,15.0,30.5,0.0,7.6,11.2,E,39.0,SE,NNW,22.0,22.0,33.0,34.0,1017.5,0.0,20.7,No,No
2203,15.6,22.8,20.2,1.8,4.9,ENE,28.0,N,E,4.0,6.0,92.0,66.0,1013.2,8.0,17.4,Yes,Yes
2204,22.2,36.0,0.0,10.6,10.1,SE,54.0,E,ESE,22.0,28.0,18.0,12.0,1005.8,5.0,29.0,No,No
2205,12.8,24.9,0.2,7.8,11.5,NW,65.0,NW,NW,30.0,30.0,46.0,38.0,1015.0,1.0,17.1,No,No
2206,20.0,40.0,0.0,10.4,9.8,ESE,39.0,ESE,SSE,20.0,15.0,19.0,7.0,1012.8,1.0,33.3,No,No
2207,11.3,23.1,0.0,5.0,10.5,SSE,26.0,E,ESE,11.0,9.0,62.0,36.0,1024.0,1.0,15.2,No,No
2208,9.7,10.7,25.8,5.2,0.2,SSE,33.0,SE,SSW,15.0,9.0,93.0,90.0,1016.3,7.0,10.0,Yes,Yes
2209,15.9,37.6,0.0,14.8,7.2,W,59.0,NNE,N,24.0,26.0,40.0,25.0,1010.1,1.0,29.2,No,Yes
2210,10.5,27.4,0.0,3.2,11.3,ENE,30.0,E,SE,11.0,11.0,49.0,28.0,1022.4,0.0,16.5,No,No
2211,21.2,34.6,0.0,8.8,7.3,SSE,35.0,ESE,SSE,15.0,13.0,34.0,22.0,1013.9,6.0,26.2,No,No
2212,7.9,21.3,0.0,1.6,8.3,NW,33.0,ENE,N,6.0,15.0,87.0,44.0,1016.8,5.0,12.7,No,Yes
2213,14.2,30.6,0.0,8.4,12.5,SSW,31.0,ESE,SSW,9.0,20.0,50.0,45.0,1019.5,0.0,24.0,No,No
2214,24.0,31.8,0.0,13.2,11.0,ENE,54.0,ESE,ENE,31.0,37.0,55.0,49.0,1015.2,7.0,28.3,No,No
2215,16.6,27.7,0.4,6.2,0.2,N,65.0,N,NE,24.0,24.0,64.0,59.0,1019.9,7.0,20.2,No,Yes
2216,9.8,17.0,0.0,7.4,1.1,ESE,30.0,SW,SW,9.0,6.0,73.0,65.0,1020.7,8.0,13.7,No,No
2217,5.3,19.0,0.0,2.0,0.7,N,57.0,NNE,NNE,19.0,15.0,78.0,44.0,1015.2,7.0,10.6,No,Yes
2218,1.9,15.0,3.0,2.0,4.0,NNW,35.0,N,NW,7.0,20.0,88.0,63.0,1015.3,6.0,8.4,Yes,No
2219,11.8,24.9,0.0,6.2,11.0,S,37.0,S,ESE,15.0,20.0,53.0,50.0,1018.9,1.0,19.5,No,No
2220,4.2,23.4,0.0,3.8,10.5,ENE,19.0,WNW,SSW,2.0,9.0,59.0,27.0,1017.9,1.0,13.4,No,No
2221,5.1,18.2,6.4,4.4,9.3,W,54.0,WSW,WSW,39.0,28.0,58.0,34.0,1018.2,3.0,12.5,Yes,No
2222,14.2,20.0,0.0,5.6,9.6,NNW,44.0,NNW,NW,15.0,20.0,63.0,62.0,1014.1,4.0,17.9,No,Yes
2223,1.3,14.4,0.0,2.0,9.1,NNW,41.0,NNW,N,26.0,11.0,77.0,39.0,1023.5,1.0,4.0,No,No
2224,0.4,19.0,0.0,1.8,10.4,ENE,17.0,E,SSE,7.0,6.0,79.0,35.0,1027.2,0.0,9.6,No,No
2225,14.9,36.1,0.0,8.0,9.9,N,41.0,N,SW,20.0,11.0,15.0,9.0,1015.6,3.0,27.7,No,No
2226,10.7,24.0,0.0,6.0,13.3,WSW,37.0,SSW,WSW,11.0,20.0,54.0,43.0,1025.6,3.0,16.8,No,No
2227,14.5,29.4,0.0,6.8,12.2,E,54.0,E,SSW,19.0,11.0,41.0,18.0,1021.9,0.0,20.2,No,No
2228,11.1,26.2,0.4,5.0,7.8,NNW,44.0,NNW,ENE,17.0,11.0,84.0,39.0,1019.3,8.0,11.4,No,No
2229,15.3,25.1,0.0,7.8,12.1,WSW,31.0,SSE,WSW,9.0,17.0,55.0,53.0,1020.4,2.0,22.2,No,No
2230,23.9,32.1,0.0,7.4,9.3,NW,31.0,WSW,NW,11.0,26.0,74.0,58.0,1012.2,6.0,28.2,No,No
2231,17.9,25.9,6.4,2.0,3.2,ENE,37.0,NW,NNE,15.0,26.0,80.0,77.0,1016.7,7.0,22.6,Yes,Yes
2232,11.5,19.3,0.0,2.2,9.0,N,37.0,NE,NNE,15.0,20.0,66.0,59.0,1021.3,3.0,17.2,No,Yes
2233,5.7,20.7,0.0,6.4,9.1,W,61.0,NW,WNW,17.0,33.0,50.0,34.0,1014.0,5.0,16.6,No,No
2234,12.0,27.5,0.0,4.8,13.2,E,30.0,SE,SSE,7.0,9.0,75.0,38.0,1021.4,4.0,17.7,No,No
2235,3.3,24.2,0.0,4.0,11.2,WNW,35.0,E,WNW,7.0,20.0,57.0,19.0,1026.0,1.0,12.4,No,No
2236,15.7,29.1,0.2,2.4,6.5,SW,44.0,NNE,E,4.0,30.0,87.0,63.0,1011.5,5.0,18.9,No,Yes
2237,11.1,16.8,11.4,3.8,8.4,W,46.0,W,WSW,19.0,19.0,46.0,61.0,1015.2,2.0,14.6,Yes,No
2238,22.2,27.6,0.2,9.6,5.1,ENE,39.0,ENE,E,11.0,17.0,88.0,63.0,1021.8,7.0,23.0,No,No
2239,9.0,20.9,0.0,4.2,10.8,WNW,35.0,NW,SSW,9.0,11.0,52.0,27.0,1022.6,1.0,14.9,No,No
2240,19.6,24.5,1.8,5.8,0.3,NE,50.0,NE,ENE,9.0,28.0,92.0,88.0,1012.5,8.0,22.8,Yes,Yes
2241,26.2,32.8,0.0,7.2,10.7,WNW,37.0,WSW,WNW,15.0,30.0,71.0,58.0,1011.6,5.0,28.4,No,No
2242,23.2,37.1,0.0,7.6,11.9,W,33.0,WSW,WSW,9.0,11.0,37.0,16.0,1007.3,7.0,31.5,No,No
2243,6.8,26.4,0.0,4.0,10.9,S,33.0,ESE,S,9.0,9.0,73.0,30.0,1021.3,1.0,13.8,No,No
2244,11.4,26.8,0.0,4.0,9.9,ENE,37.0,ENE,NNE,20.0,9.0,52.0,32.0,1026.2,1.0,19.3,No,No
2245,9.5,21.1,0.0,4.6,8.1,N,63.0,N,WSW,52.0,31.0,69.0,56.0,1019.2,1.0,11.8,No,No
2246,12.2,17.1,0.4,1.0,0.0,SSE,28.0,ESE,SSE,11.0,15.0,92.0,69.0,1028.0,7.0,13.5,No,No
2247,15.2,24.7,0.0,7.2,9.8,ENE,50.0,NW,NE,13.0,35.0,53.0,44.0,1019.8,5.0,20.6,No,No
2248,4.7,11.4,0.8,1.4,6.9,N,48.0,NNE,N,15.0,20.0,76.0,64.0,1010.8,1.0,6.4,No,No
2249,6.0,26.1,0.0,5.2,9.7,NNW,44.0,N,WNW,2.0,13.0,72.0,35.0,1019.2,3.0,14.8,No,Yes
2250,19.2,37.0,0.0,10.2,11.1,NNW,43.0,N,NW,15.0,20.0,30.0,12.0,1014.9,1.0,25.1,No,No
2251,13.0,31.6,0.0,6.4,11.3,NNE,50.0,NE,ENE,9.0,11.0,60.0,22.0,1017.0,1.0,18.7,No,No
2252,24.3,31.4,12.2,4.8,5.7,E,35.0,WSW,ENE,2.0,22.0,73.0,77.0,1004.2,7.0,28.9,Yes,Yes
2253,13.4,32.5,0.0,8.4,8.3,SSE,59.0,ENE,SSE,7.0,24.0,36.0,60.0,1005.5,6.0,25.8,No,Yes
2254,15.2,38.5,0.0,12.0,10.6,WSW,52.0,NNE,WSW,6.0,30.0,25.0,12.0,1011.2,1.0,25.1,No,No
2255,10.9,15.6,2.6,4.2,6.9,WNW,65.0,NNW,NW,35.0,39.0,67.0,47.0,998.7,6.0,12.2,Yes,No
2256,11.5,24.8,12.0,4.2,12.0,WNW,41.0,E,W,11.0,24.0,73.0,40.0,1016.6,2.0,16.6,Yes,No
2257,13.3,31.3,0.0,10.0,7.5,SW,43.0,S,SW,19.0,28.0,65.0,43.0,1011.6,2.0,22.6,No,No
2258,6.4,30.5,0.0,5.8,11.2,SSW,33.0,NNW,SSE,20.0,9.0,22.0,10.0,1019.1,0.0,21.1,No,No
2259,4.5,14.1,0.0,3.2,4.2,WSW,33.0,WSW,SW,11.0,20.0,75.0,61.0,1022.4,7.0,10.2,No,No
2260,23.1,28.9,31.2,5.2,0.6,SE,54.0,S,ESE,22.0,33.0,91.0,85.0,1003.3,8.0,25.0,Yes,Yes
2261,16.5,24.5,0.0,4.0,9.3,SE,26.0,NW,ESE,11.0,20.0,69.0,61.0,1026.9,1.0,21.4,No,No
2262,11.2,22.3,0.0,1.4,4.7,WSW,24.0,NE,WSW,7.0,11.0,82.0,59.0,1018.0,7.0,15.3,No,No
2263,23.6,30.9,19.4,1.6,3.6,ESE,46.0,SSE,ESE,11.0,26.0,93.0,72.0,1010.0,7.0,24.8,Yes,Yes
2264,-0.9,16.1,0.0,4.0,11.3,SSE,39.0,SSE,SSW,19.0,20.0,48.0,28.0,1030.2,1.0,9.6,No,No
2265,7.7,13.0,1.8,1.2,7.5,WSW,59.0,WSW,WSW,26.0,35.0,82.0,61.0,1017.5,3.0,10.0,Yes,No
2266,17.2,26.8,0.0,5.8,4.9,SW,35.0,SSE,S,11.0,9.0,67.0,51.0,1007.1,8.0,20.6,No,No
2267,8.9,21.1,0.0,4.8,7.4,SSW,33.0,WNW,S,4.0,19.0,82.0,61.0,1023.2,7.0,12.9,No,No
2268,13.0,20.9,0.6,4.6,8.3,WSW,28.0,WSW,WSW,7.0,13.0,89.0,49.0,1020.0,7.0,14.7,No,No
2269,9.9,21.7,0.0,4.0,10.5,NNE,31.0,NW,NE,13.0,24.0,66.0,51.0,1030.9,0.0,15.4,No,No
2270,11.6,17.5,3.4,1.6,2.0,W,30.0,SW,W,9.0,19.0,99.0,80.0,1004.8,8.0,14.6,Yes,No
2271,11.2,18.9,4.4,2.4,5.3,SW,48.0,SW,SSW,28.0,24.0,75.0,62.0,1025.5,2.0,14.6,Yes,No
2272,8.8,21.9,0.0,2.2,5.1,N,17.0,E,W,11.0,7.0,76.0,63.0,1026.9,7.0,15.0,No,No
2273,4.7,15.9,0.0,1.4,3.5,ESE,30.0,SE,ESE,9.0,13.0,76.0,59.0,1027.8,7.0,9.6,No,No
2274,9.6,13.7,1.0,0.6,1.0,WNW,15.0,WSW,S,7.0,4.0,99.0,87.0,1026.9,8.0,10.4,No,No
2275,13.2,31.6,0.0,9.8,8.9,ENE,44.0,ESE,SSE,24.0,20.0,37.0,24.0,1009.3,3.0,23.5,No,No
2276,7.8,12.6,2.0,5.2,0.8,WSW,17.0,NNE,SW,7.0,13.0,90.0,56.0,1021.7,7.0,9.6,Yes,No
2277,13.4,21.8,7.2,2.8,9.0,W,46.0,SW,WSW,9.0,24.0,71.0,48.0,1011.4,7.0,17.1,Yes,No
2278,12.3,33.3,0.0,8.0,11.4,E,30.0,E,NE,9.0,9.0,32.0,18.0,1016.3,1.0,24.0,No,No
2279,11.1,32.1,0.0,7.8,7.7,W,76.0,ENE,ENE,17.0,13.0,37.0,28.0,1014.6,1.0,21.0,No,Yes
2280,12.7,22.3,2.0,0.7,7.4,W,24.0,NE,WSW,2.0,13.0,91.0,52.0,1021.9,7.0,15.9,Yes,No
2281,18.6,23.5,10.4,12.8,0.0,S,57.0,S,SSE,22.0,26.0,72.0,68.0,1018.2,7.0,21.0,Yes,No
2282,23.1,25.9,22.2,4.4,0.0,E,22.0,E,ESE,9.0,11.0,98.0,91.0,1012.5,8.0,23.9,Yes,Yes
2283,13.5,31.9,0.0,6.6,10.2,ENE,35.0,ENE,E,20.0,20.0,81.0,46.0,1013.9,6.0,18.6,No,No
2284,15.7,20.2,0.2,5.2,10.0,W,57.0,W,W,28.0,35.0,60.0,60.0,1015.7,2.0,18.6,No,No
2285,11.1,22.2,0.0,3.0,1.6,NNE,31.0,ENE,ENE,13.0,15.0,74.0,53.0,1026.6,6.0,15.3,No,No
2286,19.5,24.7,0.0,6.4,6.2,S,48.0,S,SSE,22.0,30.0,64.0,65.0,1019.8,2.0,22.4,No,No
2287,13.5,27.4,0.0,6.6,12.5,SSW,44.0,SSW,SSW,20.0,24.0,81.0,41.0,1018.2,5.0,18.7,No,No
2288,18.8,28.8,5.6,2.8,6.0,NNE,46.0,N,N,26.0,30.0,69.0,54.0,1007.4,7.0,20.7,Yes,Yes
2289,13.3,21.3,0.0,6.4,7.3,WNW,61.0,NW,W,17.0,20.0,55.0,36.0,1006.2,6.0,14.5,No,No
2290,16.8,20.9,0.2,5.8,5.4,SE,43.0,SE,SE,22.0,20.0,74.0,80.0,1026.5,7.0,18.3,No,No
2291,9.6,13.3,4.4,2.0,0.0,SW,33.0,WSW,SW,17.0,17.0,76.0,68.0,1025.8,7.0,10.5,Yes,No
2292,16.1,29.3,2.4,3.2,4.7,SE,39.0,ENE,N,17.0,17.0,71.0,62.0,1016.9,7.0,23.1,Yes,No
2293,3.0,11.4,16.4,4.2,2.9,WSW,85.0,W,SW,35.0,33.0,63.0,73.0,998.7,7.0,6.0,Yes,Yes
2294,18.7,26.7,0.0,4.8,5.6,ESE,35.0,SE,ENE,13.0,24.0,66.0,60.0,1018.6,7.0,22.8,No,No
2295,7.0,19.7,0.0,3.0,6.0,SSW,15.0,SW,SW,6.0,6.0,63.0,45.0,1022.9,7.0,12.7,No,No
2296,18.5,32.2,0.0,8.6,11.0,N,43.0,N,N,31.0,28.0,47.0,25.0,1021.6,1.0,21.5,No,No
2297,9.1,27.1,0.0,14.0,12.6,ESE,48.0,ESE,SE,31.0,20.0,33.0,11.0,1022.0,0.0,16.7,No,No
2298,-1.0,12.0,6.2,1.6,7.5,WNW,46.0,SE,WNW,4.0,30.0,98.0,52.0,1018.2,6.0,1.7,Yes,No
2299,15.0,19.6,0.4,6.4,9.0,SW,56.0,WSW,WSW,30.0,28.0,58.0,55.0,1012.9,2.0,17.9,No,Yes
2300,5.2,18.8,1.2,1.6,2.8,WNW,56.0,WNW,NW,19.0,35.0,62.0,47.0,1016.6,7.0,12.6,Yes,No
2301,3.4,14.8,0.2,2.4,0.7,NNE,43.0,NE,NE,7.0,15.0,86.0,59.0,1025.6,7.0,7.7,No,Yes
2302,17.3,30.0,3.6,6.2,1.5,NW,48.0,N,NW,11.0,11.0,90.0,87.0,1012.7,8.0,19.0,Yes,Yes
2303,24.1,43.8,0.0,19.0,12.4,NNE,46.0,E,NNE,19.0,6.0,9.0,7.0,1011.3,1.0,32.8,No,No
2304,16.1,30.0,0.0,6.6,11.1,ESE,37.0,SE,NW,13.0,20.0,42.0,19.0,1014.6,1.0,20.3,No,No
2305,17.3,31.9,0.0,8.4,11.5,ESE,35.0,E,SE,15.0,20.0,44.0,26.0,1016.1,0.0,25.8,No,No
2306,5.7,20.5,0.0,5.8,9.6,WSW,57.0,WSW,SW,17.0,22.0,62.0,26.0,1020.2,1.0,13.0,No,No
2307,0.4,13.7,1.2,1.0,9.0,N,33.0,E,N,9.0,15.0,99.0,58.0,1029.2,1.0,2.1,Yes,No
2308,25.2,31.6,1.8,8.0,6.5,NE,30.0,SW,NE,9.0,22.0,68.0,69.0,1009.3,7.0,29.1,Yes,No
2309,23.6,31.3,0.0,5.0,11.0,NNE,30.0,SE,NNE,11.0,15.0,68.0,69.0,1008.1,4.0,29.2,No,No
